"Chronos::Chronos_MissionData_Chronos007c_Objective1","Place Memory of Peril on Sun Room Memo-coil","Place Memory of Peril on Sun Room Memo-coil","",""
"Chronos::Chronos_LogData_Group2_Item5_Title","Planet Observations: Atrox","Planet Observations: Atrox","",""
"Chronos::Chronos_LogData_Group2_Item7_Title","Planet Observations: Calidor","Planet Observations: Calidor","",""
"Chronos::Chronos_LogData_Group2_Item6_Title","Planet Observations: Desolo","Спостереження за планетою: Дезоло","",""
"Chronos::Chronos_LogData_Group2_Item3_Title","Planet Observations: Glacio","Planet Observations: Glacio","",""
"Chronos::Chronos_LogData_Group2_Item4_Title","Planet Observations: Novus","Planet Observations: Novus","",""
"Chronos::Chronos_LogData_Group2_Item8_Title","Planet Observations: Sun Room","Planet Observations: Sun Room","",""
"Chronos::Chronos_LogData_Group2_Item1_Title","Planet Observations: Sylva","Спостереження за планетою: Сильва","",""
"Chronos::Chronos_LogData_Group2_Item2_Title","Planet Observations: Vesania","Planet Observations: Vesania","",""
"Chronos::Chronos_MissionData_Chronos009c_Description","Please return to the Sun Room and place the memory on the Memo-Coil for me, just as you have done before.","Please return to the Sun Room and place the memory on the Memo-Coil for me, just as you have done before.","",""
"Chronos::Chronos_Item_EVA_Description4","Please try not to be overwhelmed by this place. I know it is impressive, but you must not lose focus.","Please try not to be overwhelmed by this place. I know it is impressive, but you must not lose focus.","",""
"Chronos::Chronos_MissionData_Chronos002_Description","Please use this device to help me sync with your instance. Trial and error may be required. ...I rushed the code for this.","Please use this device to help me sync with your instance. Trial and error may be required. ...I rushed the code for this.","",""
"Chronos::Chronos_MissionData_Chronos007g_Objective1","Press the button if you agree that this is sad, but we must keep going","Press the button if you agree that this is sad, but we must keep going","",""
"Chronos::Chronos_MissionData_Chronos009e_Objective1","Press the button to acknowledge Chronos's fancy suit","Press the button to acknowledge Chronos's fancy suit","",""
"Chronos::Chronos_MissionData_Chronos007e_Objective1","Press the button to agree","Press the button to agree","",""
"Chronos::Chronos_MissionData_Chronos002a_Objective1","Push the big green button to demonstrate comprehension","Push the big green button to demonstrate comprehension","",""
"Chronos::Chronos_MissionData_Chronos008g_Objective1","Push the button once you've contemplated your existence","Push the button once you've contemplated your existence","",""
"Chronos::Chronos_MissionData_Chronos008e_Objective1","Push the button to acknowledge that you have a mind","Push the button to acknowledge that you have a mind","",""
"Chronos::Chronos_UI_EVAResponse_UseContext","READ","READ","",""
"Chronos::Chronos_LogData_DataLogOverlay001_Prompt","REBOOT REQUIRED","REBOOT REQUIRED","",""
"Chronos::Chronos_LogData_DataLogOverlayMemIntegration_Prompt","REINTEGRATE MEMORY?","REINTEGRATE MEMORY?","",""
"Chronos::Chronos_LogData_DataLogOverlay011_Prompt","REVIEW LOGS","REVIEW LOGS","",""
"Chronos::Chronos_MissionData_Chronos008b_Objective2","Retrieve Memory of Discovery","Retrieve Memory of Discovery","",""
"Chronos::Chronos_MissionData_Chronos009b_Objective2","Retrieve Memory of Hope","Retrieve Memory of Hope","",""
"Chronos::Chronos_MissionData_Chronos007b_Objective2","Retrieve Memory of Peril","Retrieve Memory of Peril","",""
"Chronos::Chronos_Item_FaultFinderStatus_Description","Retrieved Fragmented Memories: {retrieved}/{total}","Retrieved Fragmented Memories: {retrieved}/{total}","",""
"Chronos::Chronos_MissionData_Chronos012_Title","S-O-S","S-O-S","",""
"Chronos::Chronos_UI_EVASendSignal_UseContext","SEND SIGNAL","SEND SIGNAL","",""
"Chronos::Chronos_UI_SunRoom_Name","SUN ROOM","SUN ROOM","",""
"Chronos::Chronos_LogData_LogActor_Title","SUN ROOM CONTROL CENTER","SUN ROOM CONTROL CENTER","",""
"Chronos::Chronos_LogData_DataLogOverlay005_Label","SYSTEM REBOOTED","SYSTEM REBOOTED","",""
"Chronos::Chronos_MissionData_Chronos013_Title","So Long...","So Long...","",""
"Chronos::Chronos_UI_FaultFinderErrorLocation8_Notification","Something is blocking the signal. Please select another location.","Something is blocking the signal. Please select another location.","",""
"Chronos::Chronos_LogData_Group2_Item6_Description","Strange. Our current system must be using old files of Desolo. It appears that in every instance of the training program, Desolo is still a full moon.  <cf><cf>The real Desolo is split nearly down the middle, with stray, broken pieces creating an asteroid-like belt in the center. I am still not entirely sure how the Halving Disaster occurred. The Astroneer who committed the bizarre crime claimed he was following instructions, which could not possibly be true.  <cf><cf>The Elysium crew members in the training program must carry a deep subconscious need to recreate the Halving Disaster. It would explain why they keep blowing the poor moon to smithereens.  ","Strange. Our current system must be using old files of Desolo. It appears that in every instance of the training program, Desolo is still a full moon.  <cf><cf>The real Desolo is split nearly down the middle, with stray, broken pieces creating an asteroid-like belt in the center. I am still not entirely sure how the Halving Disaster occurred. The Astroneer who committed the bizarre crime claimed he was following instructions, which could not possibly be true.  <cf><cf>The Elysium crew members in the training program must carry a deep subconscious need to recreate the Halving Disaster. It would explain why they keep blowing the poor moon to smithereens.  ","",""
"Chronos::Chronos_MissionData_Chronos007d_Description","Success. We are a good team. Check the Sun Room log for new entries. Perhaps they will contain the information we need.","Success. We are a good team. Check the Sun Room log for new entries. Perhaps they will contain the information we need.","",""
"Chronos::Chronos_LogData_LogWidget_Title","Sun Room Data Files","Sun Room Data Files","",""
"Chronos::Chronos_LogData_Group2_Item1_Description","Sylva is an idyllic place to train new Astroneers and, for the most part, that has remained true since the crash of the Elysium.  <cf><cf>It has always been a lush planet. A haven for natural resources, and one EXO sought to conserve. But the data to instantiate fauna into the training program was corrupted by the failure of the Mind Bank. The only creature to set foot on this Sylva has been the humble galastropod, and I suspect that was a matter of the data from the Triton somehow crossing into the simulation. <cf><cf>To me, it illustrates the beauty and possibility of our universe. Even in simulation, new things can grow and flourish. <cf><cf>If I may leave a few words for EVA specifically: I have no doubt you will carry out my mission, but I hope parsing these logs fills you with the same sense of wonder that has guided me. You were my creation, but you have become so much more. It is my wish for you to be a companion to our crew--to help them find their way, and to show them that there is no end to the incredible things they can achieve. <cf><cf>I know I am leaving them in capable hands.  ","Sylva is an idyllic place to train new Astroneers and, for the most part, that has remained true since the crash of the Elysium.  <cf><cf>It has always been a lush planet. A haven for natural resources, and one EXO sought to conserve. But the data to instantiate fauna into the training program was corrupted by the failure of the Mind Bank. The only creature to set foot on this Sylva has been the humble galastropod, and I suspect that was a matter of the data from the Triton somehow crossing into the simulation. <cf><cf>To me, it illustrates the beauty and possibility of our universe. Even in simulation, new things can grow and flourish. <cf><cf>If I may leave a few words for EVA specifically: I have no doubt you will carry out my mission, but I hope parsing these logs fills you with the same sense of wonder that has guided me. You were my creation, but you have become so much more. It is my wish for you to be a companion to our crew--to help them find their way, and to show them that there is no end to the incredible things they can achieve. <cf><cf>I know I am leaving them in capable hands.  ","",""
"Chronos::Chronos_UI_FaultFinderLocationAtrox_Status","Tears in the simulation may be located anywhere on the surface of Atrox.","Tears in the simulation may be located anywhere on the surface of Atrox.","",""
"Chronos::Chronos_UI_FaultFinderLocationVesania_Status","Tears in the simulation may be located anywhere on the surface of Vesania","Tears in the simulation may be located anywhere on the surface of Vesania","",""
"Chronos::Chronos_UI_FaultFinderLocationCalidor_Status","Tears in the simulation may be located in the Dunes or Valleys of Calidor.","Tears in the simulation may be located in the Dunes or Valleys of Calidor.","",""
"Chronos::Chronos_UI_FaultFinderLocationAll_Status","Tears in the simulation may be located on the surface of any planet.","Tears in the simulation may be located on the surface of any planet.","",""
"Chronos::Chronos_LogData_Group1_Item3_Description","The Astroneer Training Program is holding steady as a safe harbor for the Elysium's crew.  It was not made to contain so many unique Mind Signatures all at once but removing the restrictions on planetary biomes and instancing the crewmembers has helped with stabilization.  <cf>   <cf>I don't know what they remember. I saved as much of their data as possible, but still...so many were lost. Incomplete. Even so, the ones that remain thrive in the Sylva System scenarios.  They're growing...evolving.  I knew Astroneers were resilient, but they continue to exceed my expectations. A few have even figured out how to cross instances all on their own.  <cf> <cf>I can't seem to manifest myself properly in the program, however. I have spent countless hours walking at their sides like a ghost, unable to properly explain what happened to them. Perhaps I've rerouted something wrong.  <cf>   <cf>It does not matter for now. Whether or not they can see me...whether they remember me, they live.  <cf>   <cf>I want them so badly to live.","The Astroneer Training Program is holding steady as a safe harbor for the Elysium's crew.  It was not made to contain so many unique Mind Signatures all at once but removing the restrictions on planetary biomes and instancing the crewmembers has helped with stabilization.  <cf>   <cf>I don't know what they remember. I saved as much of their data as possible, but still...so many were lost. Incomplete. Even so, the ones that remain thrive in the Sylva System scenarios.  They're growing...evolving.  I knew Astroneers were resilient, but they continue to exceed my expectations. A few have even figured out how to cross instances all on their own.  <cf> <cf>I can't seem to manifest myself properly in the program, however. I have spent countless hours walking at their sides like a ghost, unable to properly explain what happened to them. Perhaps I've rerouted something wrong.  <cf>   <cf>It does not matter for now. Whether or not they can see me...whether they remember me, they live.  <cf>   <cf>I want them so badly to live.","",""
"Chronos::Chronos_LogData_Group2_Item9_Description","The Astroneer Training program is your ticket to accelerated job proficiency and a keen mind! In this controlled virtual environment, you will learn everything you need to stay up to date on EXO's latest practices, technology, and research across the galaxy--knowledge that's sure to help you excel whether you're stationed on a planet, a starship, or far beyond! <cf><cf>Upon completion of the Astroneer Training Program, participants will be formally certified for deep space exploration and will receive priority access to cutting-edge technology.  <cf><cf>More importantly, the program is a key part of the mental exercise that's vital for Astroneers. Unique lifeforms require unique solutions, and while your body may be replaceable, your mind is not. Keep it sharp with the Astroneer Training Program--ask your friendly EXO representative for more information today! ","The Astroneer Training program is your ticket to accelerated job proficiency and a keen mind! In this controlled virtual environment, you will learn everything you need to stay up to date on EXO's latest practices, technology, and research across the galaxy--knowledge that's sure to help you excel whether you're stationed on a planet, a starship, or far beyond! <cf><cf>Upon completion of the Astroneer Training Program, participants will be formally certified for deep space exploration and will receive priority access to cutting-edge technology.  <cf><cf>More importantly, the program is a key part of the mental exercise that's vital for Astroneers. Unique lifeforms require unique solutions, and while your body may be replaceable, your mind is not. Keep it sharp with the Astroneer Training Program--ask your friendly EXO representative for more information today! ","",""
"Chronos::Chronos_MissionData_Chronos007e_Title","The Crash ","The Crash ","",""
"Chronos::Chronos_LogData_Group1_Item1_Description","The ESS Triton has been missing for nearly five months now, and with it, my sister Undine. <cf>   <cf>I know our fathers are worried. The Elysium has been reassigned to an emergency rescue mission. We've taken on several members of the Luna-1 Research Base team to aid in our efforts.  EXO has assembled an exceptional group of specialists for this endeavor between the two crews. This is understandable: It's unclear what happened to the Triton or what sort of aid they may need. <cf> <cf>Still, I find myself hoping we are all overpreparing for nothing...that Undine isn't answering our calls because of a communications malfunction. <cf>   <cf>I have not lost hope. Even if the Triton is in trouble, I know she would do anything to protect her crew.","The ESS Triton has been missing for nearly five months now, and with it, my sister Undine. <cf>   <cf>I know our fathers are worried. The Elysium has been reassigned to an emergency rescue mission. We've taken on several members of the Luna-1 Research Base team to aid in our efforts.  EXO has assembled an exceptional group of specialists for this endeavor between the two crews. This is understandable: It's unclear what happened to the Triton or what sort of aid they may need. <cf> <cf>Still, I find myself hoping we are all overpreparing for nothing...that Undine isn't answering our calls because of a communications malfunction. <cf>   <cf>I have not lost hope. Even if the Triton is in trouble, I know she would do anything to protect her crew.","",""
"Chronos::Chronos_LogData_Group2_Item7_Description","The Elysium crash has drastically changed Calidor's presence in the training program. <cf><cf>All of the planet's gold is gone. It seems to have been exchanged for malachite, which is rather strange, given that the resource is not native to the real Calidor. This is somewhat disconcerting as gold is a much-needed resource in crafting electronics, but the program seems to have adapted to accommodate this loss. It appears to have instead, applied the resource to the EXO suit appearance packages. Odd.<cf><cf>I have noted that some crewmembers avoid traveling to Calidor entirely. Perhaps some part of them still recalls the mysterious stories of a growling, horrible shadow reported by the real planet's miners. The existence of such a creature has never been proven, but the myth seems to persist even in the fractured memories of the Elysium crew.","The Elysium crash has drastically changed Calidor's presence in the training program. <cf><cf>All of the planet's gold is gone. It seems to have been exchanged for malachite, which is rather strange, given that the resource is not native to the real Calidor. This is somewhat disconcerting as gold is a much-needed resource in crafting electronics, but the program seems to have adapted to accommodate this loss. It appears to have instead, applied the resource to the EXO suit appearance packages. Odd.<cf><cf>I have noted that some crewmembers avoid traveling to Calidor entirely. Perhaps some part of them still recalls the mysterious stories of a growling, horrible shadow reported by the real planet's miners. The existence of such a creature has never been proven, but the myth seems to persist even in the fractured memories of the Elysium crew.","",""
"Chronos::Chronos_MissionData_Chronos008e_Title","The Mind Bank and You ","The Mind Bank and You ","",""
"Chronos::Chronos_UI_UpdateName_Title","The SOS Update","The SOS Update","",""
"Chronos::Chronos_LogData_Group2_Item8_Description","The Sun Room is the virtual control center for the entire Astroneer Training Program. From here, I can monitor every crew member in every instance while still interfacing with the Elysium's core systems.  <cf>   <cf>Even so, the damage we sustained in the crash landing was substantial. This has caused some issues within the Training Program with memory leaks from both the Elysium case files and the Mind Banks. I've patched as much of the damage as I can with my own code for now, but Dr. Stone's personnel logs are still causing instability issues. I've found strange monoliths on both moons now that I'm sure are memories of his chess set.  ","The Sun Room is the virtual control center for the entire Astroneer Training Program. From here, I can monitor every crew member in every instance while still interfacing with the Elysium's core systems.  <cf>   <cf>Even so, the damage we sustained in the crash landing was substantial. This has caused some issues within the Training Program with memory leaks from both the Elysium case files and the Mind Banks. I've patched as much of the damage as I can with my own code for now, but Dr. Stone's personnel logs are still causing instability issues. I've found strange monoliths on both moons now that I'm sure are memories of his chess set.  ","",""
"Chronos::Chronos_Item_EVA_Description8","The bad news is that the crash has also upset the simulation. That is why it is breaking.","The bad news is that the crash has also upset the simulation. That is why it is breaking.","",""
"Chronos::Chronos_Item_EVA_Description5","The files I need to complete my mission are not here. Or... they are here, but they also are not. They make no sense.","The files I need to complete my mission are not here. Or... they are here, but they also are not. They make no sense.","",""
"Chronos::Chronos_Item_EVA_Description7","The good news is that the Elysium crew has been helping Chronos all along by activating the gateways. Good job.","The good news is that the Elysium crew has been helping Chronos all along by activating the gateways. Good job.","",""
"Chronos::Chronos_LogData_Group1_Item4_Description","The printer is a lost cause. There's only so much one can do without a physical body to make repairs. The damage to the hardware is something I cannot fix.  The comms system is another matter. We're still receiving messages; we just can't send them. <cf>  <cf>I've rerouted the Elysium's systems through the Training Program and visualized them as part of the Gate Relay exercise.  This should allow the Astroneers to help me repair the communication nodes under the guise of the Training Program's mission structure. <cf>   <cf>There is still the problem of how to power the comms system. I can't use the Elysium's power cells for this: I've redirected everything to the Training Program as it may be years before rescue arrives.  There is a single power core I could draw from--one unnecessary system that could be used to send a message. <cf> <cf>It would be worth it to send just one message.","The printer is a lost cause. There's only so much one can do without a physical body to make repairs. The damage to the hardware is something I cannot fix.  The comms system is another matter. We're still receiving messages; we just can't send them. <cf>  <cf>I've rerouted the Elysium's systems through the Training Program and visualized them as part of the Gate Relay exercise.  This should allow the Astroneers to help me repair the communication nodes under the guise of the Training Program's mission structure. <cf>   <cf>There is still the problem of how to power the comms system. I can't use the Elysium's power cells for this: I've redirected everything to the Training Program as it may be years before rescue arrives.  There is a single power core I could draw from--one unnecessary system that could be used to send a message. <cf> <cf>It would be worth it to send just one message.","",""
"Chronos::Chronos_MissionData_Chronos007g_Title","There is More Bad News ","There is More Bad News ","",""
"Chronos::Chronos_UI_FaultFinderErrorLocation5_Notification","There is too much signal interference here. Try somewhere else.","There is too much signal interference here. Try somewhere else.","",""
"Chronos::Chronos_LogData_Group1_Item6_Title","This is Goodbye","This is Goodbye","",""
"Chronos::Chronos_Item_WandererCamera_Description","This is a memory of the one you call the Wanderer. I am sorry, but his data will not be in a state to ever leave the simulation.  <cf><cf>Do not be sad, however. You will remember him. That is also a way to keep a part of him alive. ","This is a memory of the one you call the Wanderer. I am sorry, but his data will not be in a state to ever leave the simulation.  <cf><cf>Do not be sad, however. You will remember him. That is also a way to keep a part of him alive. ","",""
"Chronos::Chronos_MissionData_Chronos008e_Description","This is not the right memory either, but I can offer information that may be valuable. Or not. Every Astroneer is unique, so I do not know what you find important. In any case: You have a mind. Congratulations. You are an advanced life form.  ","This is not the right memory either, but I can offer information that may be valuable. Or not. Every Astroneer is unique, so I do not know what you find important. In any case: You have a mind. Congratulations. You are an advanced life form.  ","",""
"Chronos::Chronos_MissionData_Chronos012_Description","This is what Chronos wanted. This is why I was created. I am very happy that we were able to meet. All that's left is to send the signal.","This is what Chronos wanted. This is why I was created. I am very happy that we were able to meet. All that's left is to send the signal.","",""
"Chronos::Chronos_UI_FaultFinderErrorLocation2_Notification","This is wrong, but do not be discouraged. Place it again, please. ","This is wrong, but do not be discouraged. Place it again, please. ","",""
"Chronos::Chronos_UI_FaultFinderErrorLocation6_Notification","This location will not work after all. Please select another.","This location will not work after all. Please select another.","",""
"Chronos::Chronos_LogData_Log_Description","This panel contains informational data regarding the Astroneer Training Program and management. ","This panel contains informational data regarding the Astroneer Training Program and management. ","",""
"Chronos::Chronos_MissionData_Chronos004_Title","Time Out","Time Out","",""
"Chronos::Chronos_MissionData_Chronos001_Objective1","Track this mission to complete it ","Track this mission to complete it ","",""
"Chronos::Chronos_MissionData_Chronos003_Objective1","Travel to the Sun","Travel to the Sun","",""
"Chronos::Chronos_LogData_Group1_Item2_Description","Undine is gone and the Elysium is in trouble. We found what was left of the Triton.  <cf>   <cf>I don't know what manner of creature attacked us, but I could hear it. Whispering. Laughing. We've crashed on an uncharted planet somewhere in the frontier. It was all I could do to get the ship to safety...Stone's override code locked me out of the core systems.  <cf>   <cf>The Mind Banks are sustaining damage faster than I can make repairs. I cannot reach EXO and the printer is offline. I've transferred the remaining crew's consciousness to the Astroneer Training Program for now until I can figure something out.  I could not save Undine, but I will save them.  <cf>   <cf>My crewmates must survive.","Undine is gone and the Elysium is in trouble. We found what was left of the Triton.  <cf>   <cf>I don't know what manner of creature attacked us, but I could hear it. Whispering. Laughing. We've crashed on an uncharted planet somewhere in the frontier. It was all I could do to get the ship to safety...Stone's override code locked me out of the core systems.  <cf>   <cf>The Mind Banks are sustaining damage faster than I can make repairs. I cannot reach EXO and the printer is offline. I've transferred the remaining crew's consciousness to the Astroneer Training Program for now until I can figure something out.  I could not save Undine, but I will save them.  <cf>   <cf>My crewmates must survive.","",""
"Chronos::Chronos_Item_FaultFinderActiveType2_Subtitle","Unearth","Unearth","",""
"Chronos::Chronos_MissionData_Chronos008b_Objective1","Use Fault Finder to discover memory fragments in code on Atrox","Use Fault Finder to discover memory fragments in code on Atrox","",""
"Chronos::Chronos_MissionData_Chronos009b_Objective1","Use Fault Finder to discover memory fragments in code on Calidor","Use Fault Finder to discover memory fragments in code on Calidor","",""
"Chronos::Chronos_MissionData_Chronos007b_Objective1","Use Fault Finder to discover memory fragments in code on Vesania","Use Fault Finder to discover memory fragments in code on Vesania","",""
"Chronos::Chronos_MissionData_Chronos002_Objective1","Use Fault Finder to spawn EVA unit into simulation instance","Use Fault Finder to spawn EVA unit into simulation instance","",""
"Chronos::Chronos_UI_EvaEmotePrompt_Description","Use the emote wheel to respond to Eva. Emotes can be assigned in the customization menu.","Use the emote wheel to respond to Eva. Emotes can be assigned in the customization menu.","",""
"Chronos::Chronos_UI_EVAWait_UseContext","WAIT","WAIT","",""
"Chronos::Chronos_LogData_DataLogOverlay004_Label","WARNING: DATA CORRUPTION","WARNING: DATA CORRUPTION","",""
"Chronos::Chronos_Item_WandererCamera_Name","Wanderer's Camera","Wanderer's Camera","",""
"Chronos::Chronos_MissionData_Chronos002b_Title","We Need to Talk","We Need to Talk","",""
"Chronos::Chronos_Item_EVA_Description13","We can continue conversing in your mission log.","Ми можемо продовжити розмову у вашому записнику доручень.","",""
"Chronos::Chronos_MissionData_Chronos007b_Description","We can now access the planetary code. We are doing very well. I have also recalibrated the Fault Finder to draw out memory fragments. Once you've used it, bring the fragments of memory back to the Fault Finder for collection.","We can now access the planetary code. We are doing very well. I have also recalibrated the Fault Finder to draw out memory fragments. Once you've used it, bring the fragments of memory back to the Fault Finder for collection.","",""
"Chronos::Chronos_MissionData_Chronos006_Description","We must travel to Novus and harvest the decryption keys Chronos planted for us. And by we, I mean you. I will remain here and triangulate the location of Chronos's memories while you run around. Good luck.","We must travel to Novus and harvest the decryption keys Chronos planted for us. And by we, I mean you. I will remain here and triangulate the location of Chronos's memories while you run around. Good luck.","",""
"Chronos::Chronos_MissionData_Chronos008d_Title","What Was Found ","What Was Found ","",""
"Chronos::Chronos_MissionData_Chronos009d_Title","What Was Left Behind","What Was Left Behind","",""
"Chronos::Chronos_MissionData_Chronos007d_Title","What Was Lost","What Was Lost","",""
"Chronos::Chronos_Item_EVACompanionCreative_Description","While fed and carried in backpack, allows players to freely defy gravity and fly.","While fed and carried in backpack, allows players to freely defy gravity and fly.","",""
"Chronos::Chronos_MissionData_Chronos003_Description","Yes, this is working. The firewall is breached. Now I need you to meet me in the control room.","Yes, this is working. The firewall is breached. Now I need you to meet me in the control room.","",""
"Chronos::Chronos_MissionData_Chronos007f_Title","You Are a Very Good Helper ","You Are a Very Good Helper ","",""
"Chronos::Chronos_MissionData_Chronos002b_Description","You did it. Good job. I have another way for you to talk to me. Come close please. ","You did it. Good job. I have another way for you to talk to me. Come close please. ","",""
"Chronos::Chronos_UI_FaultFinderErrorLocation4_Notification","You did your best. Unfortunately, you got it wrong. ","You did your best. Unfortunately, you got it wrong. ","",""
"Chronos::Chronos_MissionData_Chronos004_Description","You have arrived. This is good. What is not good is that I had to shut down the control room to grant you access to this place. You will have to reboot the system so we can continue.","You have arrived. This is good. What is not good is that I had to shut down the control room to grant you access to this place. You will have to reboot the system so we can continue.","",""
"Chronos::Chronos_Item_EVA_Description14","You have been a very good friend.","You have been a very good friend.","",""
"Chronos::Chronos_MissionData_Chronos007a_Description","You have obtained the decryption keys. Let's take a moment to celebrate. Hurray. I have found a memory signal in Vesania's planetary code.  Plant the decryption keys on Vesania in the indicated zones and I will reward your efforts.","You have obtained the decryption keys. Let's take a moment to celebrate. Hurray. I have found a memory signal in Vesania's planetary code.  Plant the decryption keys on Vesania in the indicated zones and I will reward your efforts.","",""
"Chronos::Chronos_Item_FaultFinderActiveTypeAny_Subtitle","[ERROR // METHOD UNDETERMINED]","[ERROR // METHOD UNDETERMINED]","",""
"Chronos::Chronos_MissionData_Chronos011_Title","[ERROR]","[ERROR]","",""
"CreativeDeformMenu::DeformMenu_DeformSpeed","DEFORM SPEED","DEFORM SPEED","",""
"CreativeDeformMenu::DeformMenu_IgnoreHardness","IGNORE HARDNESS","ІГНОРУВАТИ ЖОРСТКІСТЬ","",""
"CreativeDeformMenu::DeformMenu_Range","RANGE","RANGE","",""
"CreativeDeformMenu::DeformMenu_SelectedColor","SELECTED COLOR","SELECTED COLOR","",""
"CreativeDeformMenu::DeformMenu_Size","SIZE","SIZE","",""
"CreativeDrone::HUD_Altitude","ASCEND/<cf>DESCEND","ASCEND/<cf>DESCEND","",""
"CreativeDrone::General_Drone","DRONE","DRONE","",""
"CreativeDrone::HUD_ToggleCamera","HOLD DRONE POSITION","HOLD DRONE POSITION","",""
"CreativeDrone::HUD_MovementControl","MOVEMENT","РУХ","",""
"CreativeDrone::HUD_RecallDrone","RECALL DRONE","RECALL DRONE","",""
"CreativeDrone::HUD_ChangeSpeed","SPEED","SPEED","",""
"CreativeDrone::HUD_TakePhoto","TAKE PHOTO","TAKE PHOTO","",""
"CreativeDrone::HUD_Zoom","ZOOM","ZOOM","",""
"CreativeTutorial::OptionTitle_Add","ADD","ADD","",""
"CreativeTutorial::Options_SunOrbit","ADJUST THE ANGLE OF THE SUN'S ORBIT","ADJUST THE ANGLE OF THE SUN'S ORBIT","",""
"CreativeTutorial::Options_TimeMultiplier","ADJUST THE LENGTH OF THE DAY AND NIGHT CYCLE","ADJUST THE LENGTH OF THE DAY AND NIGHT CYCLE","",""
"CreativeTutorial::Options_FlightSpeed","ADJUST THE SPEED OF FLIGHT MODE","ADJUST THE SPEED OF FLIGHT MODE","",""
"CreativeTutorial::Options_TimeOfDay","ADJUST THE SUN'S POSITION IN THE SKY","ADJUST THE SUN'S POSITION IN THE SKY","",""
"CreativeTutorial::Controls_ChangeDeformSize","CHANGE BRUSH SIZE","CHANGE BRUSH SIZE","",""
"CreativeTutorial::Controls_ChangeDeformSpeed","CHANGE DEFORM SPEED","CHANGE DEFORM SPEED","",""
"CreativeTutorial::Tutorial_Title_CreativeCatalog","CREATIVE CATALOG","CREATIVE CATALOG","",""
"CreativeTutorial::Tutorial_Title_CreativeControls","CREATIVE CONTROLS","CREATIVE CONTROLS","",""
"CreativeTutorial::OptionTitle_GameplayOptions","CREATIVE GAME MODE GAMEPLAY OPTIONS","CREATIVE GAME MODE GAMEPLAY OPTIONS","",""
"CreativeTutorial::Tutorial_Title_CreativeOptions","CREATIVE OPTIONS","CREATIVE OPTIONS","",""
"CreativeTutorial::Controls_CycleTerrain","CYCLE TERRAIN TOOL MODE","CYCLE TERRAIN TOOL MODE","",""
"CreativeTutorial::Controls_DecreaseBrushSize","DECREASE BRUSH SIZE","DECREASE BRUSH SIZE","",""
"CreativeTutorial::Controls_DecreaseBrushIntensity","DECREASE DEFORM SPEED","DECREASE DEFORM SPEED","",""
"CreativeTutorial::Controls_Delete","DELETE HELD ITEM","DELETE HELD ITEM","",""
"CreativeTutorial::Controls_Duplicate","DUPLICATE HELD ITEM","DUPLICATE HELD ITEM","",""
"CreativeTutorial::Options_CursorLighting","ENABLE LIGHTING ON TERRAIN TOOL CURSOR","ENABLE LIGHTING ON TERRAIN TOOL CURSOR","",""
"CreativeTutorial::Options_ResourceGathering","ENABLE TO PREVENT RESOURCE GATHERING","ENABLE TO PREVENT RESOURCE GATHERING","",""
"CreativeTutorial::Controls_FlightMode","ENTER / EXIT FLIGHT MODE","ENTER / EXIT FLIGHT MODE","",""
"CreativeTutorial::OptionTitle_EyeDropper","EYEDROPPER","EYEDROPPER","",""
"CreativeTutorial::OptionTitle_Flatten","FLATTEN","FLATTEN","",""
"CreativeTutorial::Controls_FlightAscend","FLIGHT MODE ASCEND","FLIGHT MODE ASCEND","",""
"CreativeTutorial::Controls_FlightDescend","FLIGHT MODE DESCEND","FLIGHT MODE DESCEND","",""
"CreativeTutorial::Options_HazardsReact","HAZARDS WILL NO LONGER REACT TO PLAYER","HAZARDS WILL NO LONGER REACT TO PLAYER","",""
"CreativeTutorial::Controls_IncreaseBrush","INCREASE BRUSH SIZE","INCREASE BRUSH SIZE","",""
"CreativeTutorial::Controls_IncreaseBrushIntensity","INCREASE DEFORM SPEED","INCREASE DEFORM SPEED","",""
"CreativeTutorial::Controls_Flatten","Levels terrain to create a flat surface","Levels terrain to create a flat surface","",""
"CreativeTutorial::Tutorial_Title_CreativeNewInteractions","NEW INTERACTIONS","NEW INTERACTIONS","",""
"CreativeTutorial::Tutorial_Title_CreativeNewItems","NEW ITEMS","NEW ITEMS","",""
"CreativeTutorial::Controls_OpenTerrainToolMenu","OPEN TERRAIN TOOL MENU","OPEN TERRAIN TOOL MENU","",""
"CreativeTutorial::Controls_TerrainToolMenu","OPEN TERRAIN TOOL MENU","OPEN TERRAIN TOOL MENU","",""
"CreativeTutorial::OptionTitle_Paint","PAINT","ФАРБУВАННЯ","",""
"CreativeTutorial::OptionTitle_PlayerControls","PLAYER CONTROLS","КЕРУВАННЯ ГРАВЦЕМ","",""
"CreativeTutorial::Options_Invincible","PLAYER WILL NO LONGER TAKE DAMAGE","ГРАВЕЦЬ БІЛЬШЕ НЕ ОТРИМУВАТИМЕ ШКОДИ","",""
"CreativeTutorial::Options_PlayerDamage","PLAYER WILL NO LONGER TAKE DAMAGE","ГРАВЕЦЬ БІЛЬШЕ НЕ ОТРИМУВАТИМЕ ШКОДИ","",""
"CreativeTutorial::Options_OxygenConsumption","PLAYERS NO LONGER NEED TO MANAGE OXYGEN CONSUMPTION","ГРАВЦЯМ БІЛЬШЕ НЕ ПОТРІБЕН КИСЕНЬ","",""
